codigo_produto,codigo,descricao,completo,rua,andar,edificio,apartamento
10409717549,04.MP.N.71021,#COMPRESSOR SCROLL R22 36000BTU MONO 220V PANASONIC CSBR120H16A FT60B/D,03-01-06-002,03,01,06,002
10409717555,04.MP.N.71024,(OBSOLETO) COMPRESSOR FT70B/D SCROLL MONO 220V 36000BTU R410A COD: ZP36K5E-PFV-600,03-01-06-002,03,01,06,002
10409717551,04.MP.N.71022,#COMPRESSOR SCROLL R22 36000BTU TRI 220V PANASONIC CSB263H6C FT60F/H,03-01-06-001,03,01,06,001
10409717551,04.MP.N.71022,#COMPRESSOR SCROLL R22 36000BTU TRI 220V PANASONIC CSB263H6C FT60F/H,03-01-04-001,03,01,04,001
10409717553,04.MP.N.71023,#COMPRESSOR SCROLL R22 36000BTU TRI 380V PANASONIC CSB263H9A FT60J/L,03-01-06-001,03,01,06,001
10409717553,04.MP.N.71023,#COMPRESSOR SCROLL R22 36000BTU TRI 380V PANASONIC CSB263H9A FT60J/L,03-01-04-002,03,01,04,002
10409717513,04.MP.N.71003,OBSOLETO - COMPRESSOR FH160J/L SCROLL TRI 380V 83000BTUS R410A COD: ZP83KCE-TF7-522,03-01-13-001,03,01,13,001
10409717511,04.MP.N.71002,OBSOLETO - COMPRESSOR FH160F/H SCROLL TRI 220V 83000BTUS- R410A COD: ZP83KCE-TF5-522,03-01-13-001,03,01,13,001
10409712361,09.MC.N.10232,FITA CREPE BLUE SCOTCH 3M 24mm x 50M,01-03-21-B30,01,03,21,B30
10450074698,06.MP.N.90718,"PARAFUSO 4,2X16 CABECA CHATA PHILLIPS INOX AUTO ATARRAXANTE",01-02-21-B14,01,02,21,B14
10409717925,06.MP.N.90801,PORCA M4 SEXTAVADA INOX BITOLA 4MM CHAVE 7MM ROSCA MA,01-02-21-B09,01,02,21,B09
10409717394,07.MP.N.62000,"TUBO CORRUGADO 12,7MM",02-01-04-001,02,01,04,001
10409717396,03.MP.N.62001,"TUBO CORRUGADO 7,5MM",02-01-04-001,02,01,04,001
10409717143,01.MP.N.30035,ADESIVO MEMBRANA PDX FRONTAL,01-02-19-M08,01,02,19,M08
10409717137,01.MP.N.30032,ADESIVO MEMBRANA DO BOTAO LATERAL DIREITO N08,01-02-19-M08,01,02,19,M08
10409717141,01.MP.N.30034,ADESIVO MEMBRANA MTZ FRONTAL,01-02-19-M08,01,02,19,M08
10409717145,01.MP.N.30036,ADESIVO MEMBRANA MTZ FRONTAL N08 FT50/70 VISOR TOUCH,01-02-19-M08,01,02,19,M08
10409717147,01.MP.N.30037,ADESIVO MEMBRANA PDX FRONTAL N08 FT50/70 VISOR PDX,01-01-19-M08,01,01,19,M08
10409717139,01.MP.N.30033,ADESIVO MEMBRANA MTZ FRONTAL - QD EXT,01-02-19-M08,01,02,19,M08
10453882280,02.MP.N.62024,UNIAO FH REGISTRO ESFERA MISTO 40 X 1.1/4 - PPR - REM40114,02-01-04-G3,02,01,04,G3
10409717773,04.MP.N.90344,CHICOTE RELE PLACA BOMBA/COMPRESSOR MONOFASICO 004A,01-03-20-P01,01,03,20,P01
10409717775,04.MP.N.90345,CHICOTE RELE PLACA BOMBA/COMPRESSOR TRIFASICO 004B,01-03-20-P02,01,03,20,P02
10494794703,03.MP.N.61403,SUPORTE MOTOR VENTILADOR ARANHA INVERTER BR FTi115 FTi145,02-01-07-002,02,01,07,002
10409717235,07.MP.N.60204,CAIXA QUADRO EXTERNO SOBREPOR PEQUENA PBO 190 - PATOLA,01-03-13-001,01,03,13,001
10409717231,07.MP.N.60201,CAIXA DE PASSAGEM TIGRE CPT15 EMBUTIR DE PAREDE,01-03-13-001,01,03,13,001
10409717229,07.MP.N.60200,CAIXA APARENTE PROTECAO PLACA MTZ1273N 4X2 SCHNEIDER,01-03-13-001,01,03,13,001
10409717233,07.MP.N.60203,CAIXA QUADRO DE COMANDO EXTERNO PBO 404 GRANDE PARA QUADRO ESPECIAL - PATOLA,01-03-13-001,01,03,13,001
10409717371,04.MP.N.61603,OBSOLETO RELE SEQUENCIA 220-240V,01-03-13-001,01,03,13,001
10409717365,04.MP.N.61600,RELE SEQUENCIA DE FASE WEG - RMW17-SF01D90 - 208V A 480V,01-03-13-001,01,03,13,001
10409717369,04.MP.N.61602,OBSOLETO - RELE SEQUENCIA/PROTETOR FASE WEG RPW-FSFD70 / RMW17-FSF01D97 380 - 480V,01-03-13-001,01,03,13,001
10409717373,04.MP.N.61604,RELE TEMPORIZADOR RTW17 30/300 SEGUNDOS,01-01-24-001,01,01,24,001
10685186587,04.MP.N.71039,#COMPRESSOR SCROLL R410A 49000BTU MONO 220V COPELAND ZP49KUEPFV502 FH80B,03-01-16-001,03,01,16,001
10409717416,02.MP.N.62011,UNIAO FH 32MM PPR FH40/FH50 DN32 **(MARCA TIGRE)**,04-02-08-002,04,02,08,002
10811405502,01.MP.N.70116,LUVA ELETRODUTO MASSTER ROSCAVEL PT 1 POL COD: 41114 - ENERGILUZ,04-02-06-002,04,02,06,002
10409717456,02.MP.N.70104,"UNIAO 40MM MARROM SOLDAVEL PVC KRONA 7,5Kgf/cm2 - FT",02-01-04-G02,02,01,04,G02
10409712120,03.MP.N.10126,CAP DE PVC MARROM SOLDAVEL 40MM USO: SUPORTE FT240,04-02-08-002,04,02,08,002
10409717297,04.MP.I.60805,MOTOR VENTILADOR 1/2CV 220V YDK-375-6A15 2 VELOCIDADES 15MFD,01-01-14-002,01,01,14,002
10646854128,04.MP.I.52010,DISPLAY CONTROLADOR MONOCROMATICO SMART POWER,01-04-16-001,01,04,16,001
10721613663,04.MP.I.51013,PLACA CONTROLADOR FT TOUCH/WIFI FTCU V4 TRI - 42WE,01-04-16-001,01,04,16,001
10721616697,04.MP.I.51015,VIDRO DISPLAY WIFI FTID V3 - 42WE,01-04-16-001,01,04,16,001
10646867720,04.MP.I.52017,OBSOLETO - CABO DE COMUNICACAO PLACA PRINCIPAL - PLACA VENTILADOR SMART POWER,01-03-16-M08,01,03,16,M08
10646858687,04.MP.I.52013,SENSOR TEMP. ENTRADA DE AGUA AZUL SMART POWER,01-03-16-M04,01,03,16,M04
10646863016,04.MP.I.52016,ENGENHARIA - SENSOR TEMP. TANK/BOOILER - NAO UTILIZADO EM PISCINA - SMART POWER,01-03-16-M07,01,03,16,M07
10646856576,04.MP.I.52012,CHICOTE COM 5 SENSORES SMART POWER,01-03-16-M03,01,03,16,M03
10646861521,04.MP.I.52015,SENSOR TEMP. GAS SAIDA CONDENSADORA VERDE SMART POWER,01-03-16-M06,01,03,16,M06
10646850593,04.MP.I.52009,CABO DE COMUNICACAO DISPLAY EXTENSAO 5M SMART POWER,01-03-16-M02,01,03,16,M02
10646859888,04.MP.I.52014,SENSOR TEMP. SAIDA DE AGUA QUENTE VERMELHO SMART POWER,01-03-16-M05,01,03,16,M05
10646844394,04.MP.I.52008,OBSOLETO - CABO DE COMUNICACAO PLACA PRINCIPAL - PLACA COMPRESSOR SMART POWER,01-03-16-M01,01,03,16,M01
10647160084,04.MP.I.52019,REATOR ELETRONICO 71000BTU SPB1-38150AA1 SMART POWER,01-02-16-001,01,02,16,001
10624777160,04.MC.I.52001,ENGENHARIA - DISPLAY CONTROLADOR COLORIDO C/ REGULAGEM BRILHO SMART POWER,01-02-16-001,01,02,16,001
10646806842,04.MP.I.52004,PLACA CONTROLADORA INVERTER SMART POWER,01-02-16-001,01,02,16,001
10646869361,04.MP.I.52018,PLACA VENTILADOR INVERTER 400W SMART POWER,01-02-16-001,01,02,16,001
10646814294,04.MP.I.52005,PLACA COMPRESSOR INVERTER TRI SPB1-38120AA1 SMART POWER,01-02-16-001,01,02,16,001
10646817373,04.MP.I.52006,PLACA COMPRESSOR INVERTER TRI SPB1-38150AA1 SMART POWER,01-01-16-001,01,01,16,001
10646817373,04.MP.I.52006,PLACA COMPRESSOR INVERTER TRI SPB1-38150AA1 SMART POWER,01-01-16-002,01,01,16,002
10602158560,07.MP.N.62034,"TUBO TERMORETRATIL 6,4 X 20 MM VERDE",01-02-18-001,01,02,18,001
10602157071,07.MP.N.62033,"TUBO TERMORETRATIL 6,4 X 20 MM VIOLETA",01-02-18-001,01,02,18,001
10634086239,07.MP.N.62029,"TUBO TERMORETRATIL 6,4 X 20 MM AZUL CLARO",01-02-18-001,01,02,18,001
10634086371,07.MP.N.62037,"TUBO TERMORETRATIL 6,4 X 20 MM MARROM",01-02-18-001,01,02,18,001
10602158780,07.MP.N.62035,"TUBO TERMORETRATIL 6,4 X 20 MM VERMELHO",01-02-18-001,01,02,18,001
10602156704,07.MP.N.62031,"TUBO TERMORETRATIL 6,4 X 20 MM AMARELO",01-02-18-001,01,02,18,001
10602158659,07.MP.N.62032,"TUBO TERMORETRATIL 6,4 X 20 MM PRETO",01-02-18-001,01,02,18,001
10602159025,07.MP.N.62038,"TUBO TERMORETRATIL 6,4 X 20 MM BRANCO",01-01-18-001,01,01,18,001
10421763890,07.MP.N.10818,"TUBO TERMORETRATIL 25,40 X 70 MM PRETO",01-02-18-001,01,02,18,001
10409712322,09.MC.N.10212,"ESPAGUETE TERMO RETRATIL 3,20MM",01-02-18-001,01,02,18,001
10409712328,09.MC.N.10215,"ESPAGUETE TERMO RETRATIL 6,40 MM PRETO",01-02-18-001,01,02,18,001
10510934871,07.MP.N.10819,"TUBO TERMORETRATIL 19,1 PRETO - T2Z0191PTM",01-03-17-001,01,03,17,001
10409717781,04.MP.N.90401,"CABO FLEXIVEL 0,50MM AZUL",01-01-18-001,01,01,18,001
10409717687,04.MP.N.90301,CHICOTE ALIMENTACAO FASE NEUTRO MTZ1273N MONO / UNIVERSAL 006,01-03-20-P03,01,03,20,P03
10409717749,04.MP.N.90332,CHICOTE FEMEA PRESSOSTATOS 400-350-35 FT60 A 180 030,01-02-20-M03,01,02,20,M03
10409717355,04.MP.N.61302,CHICOTE SENSOR DE FLUXO 50MM - G,01-02-20-M07,01,02,20,M07
10409717628,04.MP.I.80203,"VISOR IHM WIFI FTI25,35,45,55,75,105D TYWE3SWIFI/ - 130800007000726",01-03-20-G09,01,03,20,G09
10541059403,03.MP.I.80365,TAMPA DISPLAY PROTECAO CONTRA AGUA - 32201001000651,01-03-20-G07,01,03,20,G07
10409717255,07.MP.N.60400,"CHAPA ACM CORTADA 24,5X15,5 CHMON/CHTRI FT20 À FT180",01-01-22-001,01,01,22,001
10795722679,09.MP.N.60408,CHAPA ACM CORTADA 41X21cm FTi-145,01-01-22-001,01,01,22,001
10758505359,07.MP.N.60407,CHAPA ACM CORTADA 40x33 QUADRO FTi-165/185,01-01-22-001,01,01,22,001
10409717265,07.MP.N.60405,CHAPA ACM CORTADA 67X67CM SUPORTE FT240 CORTE TERCEIRIZADO,01-01-22-001,01,01,22,001
10660837420,07.MP.I.80383,PRESILHA DE CABO - CABLE CLIP - ITEM 23 - 13110002000281,01-02-22-P04,01,02,22,P04
10409717907,06.MP.N.90705,PARAFUSO 4X35 PARA MADEIRA CABECA PHILIPS BICROMATIZADO,01-02-21-P05,01,02,21,P05
10409717909,06.MP.N.90706,PARAFUSO 4X60 PARA MADEIRA CABECA CHATA PHILIPS BICROMATIZADO,01-02-21-P04,01,02,21,P04
10409717921,06.MP.N.90712,PARAFUSO 5/16X5 CABECA SEXTAVADA INOX ROSCA UNC,01-02-21-P03,01,02,21,P03
10409717919,06.MP.N.90711,PARAFUSO 5/16X3.1/2 CABECA SEXTAVADA INOX ROSCA UNC REF: FT40,01-02-21-P02,01,02,21,P02
10409717917,06.MP.N.90710,PARAFUSO 5/16X2.1/2 CABECA SEXTAVADA INOX ROSCA UNC,01-02-21-P01,01,02,21,P01
10409717337,05.MP.N.61109,"TUBO 5/8 COBRE FLEXIVEL PAREDE 1/32(0,79mm)",01-01-21-001,01,01,21,001
10645829940,05.MP.N.61121,"TUBO 5/32 COBRE FLEXIVEL PAREDE 1/32(0,79mm)",01-01-21-001,01,01,21,001
10542120800,05.MP.I.80366,FILTRO SEPARADOR / 9.52*0.75 / TP2M / 35kW FTI125D - 13070005004652,01-01-21-001,01,01,21,001
10409717675,06.MP.N.90004,ARRUELA M6 LISA ABA LARGA INOX POLIDO 304 - EXTERNO 18MM CISER: 77825100,01-02-21-B13,01,02,21,B13
10409717667,06.MP.N.90001,OBSOLETO - ARRUELA M8 LISA INOX POLIDO 304 - EXTERNO 16MM - CISER: 81435100,01-02-21-B07,01,02,21,B07
10409717665,06.MP.N.90000,ARRUELA M8 LISA ABA LARGA INOX POLIDO 304 - EXTERNO 24MM CISER: 77835100,01-02-21-B01,01,02,21,B01
10409717923,06.MP.N.90713,"PARAFUSO 6,3X19 CABECA PANELA PHILIPS INOX AUTO ATARRAXANTE",01-02-21-B02,01,02,21,B02
10788146990,06.MP.N.90727,PORCA 1/4 SEXTAVA TRAVANTE INOX,01-02-21-B03,01,02,21,B03
10409717927,06.MP.N.90802,PORCA 5/16 SEXTAVADA INOX BITOLA 5/16 CHAVE 1/2 ROSCA UNC,01-02-21-B04,01,02,21,B04
10490708323,06.MP.N.90720,PARAFUSO 1/4 x 3/4 ALLEN CIL INOX,01-02-21-B05,01,02,21,B05
10808456073,06.MP.N.90729,"PARAFUSO 3,5X19 CABECA CHATA PHILLIPS INOX AUTO ATARRAXANTE RI",01-02-21-B06,01,02,21,B06
10443185060,06.MP.N.90717,"PARAFUSO 4,2X19 CABECA PANELA PHILLIPS INOX AUTO ATARRAXANTE",01-02-21-B08,01,02,21,B08
10409717903,06.MP.N.90703,PARAFUSO 4X16 MAQUINA CABECA PANELA PHILLIPS INOX ROSCA MA,01-02-21-B11,01,02,21,B11
10409717915,06.MP.N.90709,PARAFUSO 5/16X1.1/4 CABECA SEXTAVADA INOX ROSCA UNC,01-02-21-B12,01,02,21,B12
10409717673,06.MP.N.90003,ARRUELA M4 LISA ABA LARGA INOX POLIDO 304 EXTERNA 11MM,01-02-21-B15,01,02,21,B15
10789074883,06.MP.N.90728,PARAFUSO 4X16 MAQUINA CABECA CHATA PHILLIPS INOX ROSCA MA,01-02-21-B16,01,02,21,B16
10409717905,06.MP.N.90704,PARAFUSO 4X25 MAQUINA CABECA PANELA PHILLIPS INOX ROSCA MA,01-02-21-B17,01,02,21,B17
10490733497,06.MP.N.90722,PARAFUSO 4X50 CABECA PANELA PHILLIPS INOX ROSCA METRICA,01-02-21-B18,01,02,21,B18
10409717877,07.MP.N.90515,PASTA TERMICA BISNAGA 50G,01-03-21-B19,01,03,21,B19
10756295050,07.MP.N.11020,COLA KISAFIX PVC NE COURO EXTRA KFPNEC/LT7 700g,01-03-21-B20,01,03,21,B20
10409717968,07.MP.N.92000,COLA ADESIVO 3M JUNTA DE MOTORES DIESEL BISNAGA 73G,01-03-21-B21,01,03,21,B21
10409717972,07.MP.N.92002,COLA INSTANTANEA 20G (TEKBOND-200),01-03-21-B22,01,03,21,B22
10409712382,09.MC.N.10241,FOLHA DE SCOTCH BRITE - VERMELHA,01-03-21-B23,01,03,21,B23
10484997742,09.MC.N.10738,FITA ISOLANTE 3M IMPERIAL SLIM 18X20MTS,01-03-21-B24,01,03,21,B24
10766863464,09.MC.N.11047,ADESIVO DE CONTATO TRADICIONAL S/ TOLUOL 730G CASCOLA COR AMARELADO,01-03-21-B25,01,03,21,B25
10409712209,09.MC.N.10164,COLA TRAVA ROSCA VERMELHA TORQUE ALTO 50G,01-03-21-B26,01,03,21,B26
10409717976,07.MP.N.92004,COLA VEDA ROSCA LIQUIDO 204 TEK BOND 100G,01-03-21-B27,01,03,21,B27
10409717974,07.MP.N.92003,COLA PARA LOKRING VULKAN VERMELHA 50ML,01-03-21-B28,01,03,21,B28
10409717444,07.MP.N.70004,"ABRACADEIRA DE NYLON PRETA 2,5X200MM",01-03-21-P06,01,03,21,P06
10692856031,07.MP.N.10873,TARUGO DE PU EM CONE PARA CONDENSADORA DE 1/2,01-04-21-P09,01,04,21,P09
10409712783,09.MC.N.10426,PROTETOR DA AMPOLA DO SENSOR DE FLUXO,01-03-20-P04,01,03,20,P04
10409712273,09.MC.N.10190,DISCO DE CORTE P/ INOX 4.1/2 HP2 DW84401 DEWALT,01-04-21-P11,01,04,21,P11
10811156865,09.MC.N.11086,DISCO FLAP ACABAMENTO GRAO 120,01-04-21-B33,01,04,21,B33
10811157491,09.MC.N.11087,DISCO FLAP ACABAMENTO GRAO 80,01-04-21-B34,01,04,21,B34
10811158463,09.MC.N.11088,DISCO FLAP ACABAMENTO GRAO 40,01-04-21-B35,01,04,21,B35
10740708734,09.MC.N.11014,THINNER 900ML,01-04-21-PTL,01,04,21,PTL
10807864493,09.MC.N.11076,OLEO LUBRIFICANTE MULTIUSO PARA MAQUINA DE PINTURA VONDER,01-04-21-B36,01,04,21,B36
10720022880,09.MC.N.10897,DISCO DE CORTE PARA METAL 355X3X25.4 MM A-89545-5 MAKITA,01-04-21-PTL,01,04,21,PTL
10409712879,09.MC.N.10469,SACO ZIP N08 170X230MM GUARDAR MANUAL,01-03-19-PRT,01,03,19,PRT
10409713072,08.EM.N.31102,FITA PARA EMPACOTAMENTO TRANSPARENTE 45MMX100MT,01-03-19-PRT,01,03,19,PRT
10409713070,08.EM.N.31101,FITA CUIDADO FRAGIL 48MMX100MT,01-03-19-PRT,01,03,19,PRT
10428774292,07.MP.N.90522,"SOLDA FOSCOPE GROSSA 2,4 X 460 MM - COM BANHO",01-04-21-PTL,01,04,21,PTL
10409717440,07.MP.N.70002,ABRACADEIRA DE NYLON PRETA 12X640 MM,01-04-21-001,01,04,21,001
10409713058,08.EM.N.31003,CAIXA PAPELAO FT40 N01 600X600X580 COD 14217-1,04-03-02-001,04,03,02,001
10409717452,05.MP.I.70102,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/2 - HSH38 GRAY 1-1/2X 50M,04-01-10-001,04,01,10,001
10409717452,05.MP.I.70102,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/2 - HSH38 GRAY 1-1/2X 50M,04-02-10-001,04,02,10,001
10409717452,05.MP.I.70102,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/2 - HSH38 GRAY 1-1/2X 50M,04-03-10-001,04,03,10,001
10409717452,05.MP.I.70102,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/2 - HSH38 GRAY 1-1/2X 50M,04-01-12-001,04,01,12,001
10409717452,05.MP.I.70102,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/2 - HSH38 GRAY 1-1/2X 50M,04-02-12-001,04,02,12,001
10409717452,05.MP.I.70102,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/2 - HSH38 GRAY 1-1/2X 50M,04-03-12-001,04,03,12,001
10409717454,05.MP.I.70103,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/4 - HSH32 GRAY 1- 1/4X 50M,04-01-14-001,04,01,14,001
10409717454,05.MP.I.70103,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/4 - HSH32 GRAY 1- 1/4X 50M,04-02-14-001,04,02,14,001
10409717454,05.MP.I.70103,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/4 - HSH32 GRAY 1- 1/4X 50M,04-03-14-001,04,03,14,001
10409717454,05.MP.I.70103,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/4 - HSH32 GRAY 1- 1/4X 50M,04-01-16-001,04,01,16,001
10409717454,05.MP.I.70103,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/4 - HSH32 GRAY 1- 1/4X 50M,04-02-16-001,04,02,16,001
10409717454,05.MP.I.70103,MANGUEIRA SUCCAO DERIV PETROLEO 1.1/4 - HSH32 GRAY 1- 1/4X 50M,04-03-16-001,04,03,16,001
10409712084,09.MC.N.10108,"CAIXA DE PAPELAO PARA SEDEX -20X14,5X07 MM",01-03-19-PRT,01,03,19,PRT
10409713068,08.EM.N.31100,FITA CINTA DE ARQUEAR PLASTICA PRETA 16MM,04-01-06-002,04,01,06,002
10491870262,08.EM.I.80237,CAIXA PAPELAO FTi-105/125 N11 1146X460X990 - 14100044000071,04-01-10-002,04,01,10,002
10491866595,08.EM.I.80238,CAIXA PAPELAO FTi-25/35 N09 930X400X800 - 14100044000059,03-03-01-001,03,03,01,001
10491867819,08.EM.I.80239,"CAIXA PAPELAO FTi-45/55/75 N10 990X435X867,5 - 14100044000053",04-02-04-002,04,02,04,002
10811327428,03.MP.N.70115,NIPLE DE PVC ROSCAVEL 1 POL,04-02-08-002,04,02,08,002
10409717535,04.MP.N.71014,#COMPRESSOR SCROLL R22 81000BTUS TRI 220V COPELAND ZR81KCTF5 FT180F/H,03-01-16-001,03,01,16,001
10634370103,04.MP.I.80119,COMPRESSOR DC INVERTER R32 66495BTU/19500W CRSS C-8RZ580H3AAF,03-01-15-001,03,01,15,001
10634370103,04.MP.I.80119,COMPRESSOR DC INVERTER R32 66495BTU/19500W CRSS C-8RZ580H3AAF,03-01-15-002,03,01,15,002
10409717521,04.MP.N.71007,#COMPRESSOR SCROLL R410A 48000BTU TRI 220V COPELAND ZP44KUETF5 FH80F/H,03-02-08-002,03,02,08,002
10409717515,04.MP.N.71004,#COMPRESSOR SCROLL R410A 72000BTUS TRI 220V COPELAND ZP72KCETF5 FH160F/FH240F,03-02-08-001,03,02,08,001
10537845902,04.MP.N.71040,COMPRESSOR FT240F/H UNICO SCROLL TRI 220 126300BTUS R22 - CSC753H6H,03-01-16-002,03,01,16,002
10409717539,04.MP.I.71016,#COMPRESSOR ROTATIVO R410A 15000BTU MONO 220V GMCC PA150G1C-3FTU1 FT20B,03-03-18-002,03,03,18,002
10734674412,07.MP.N.61414,HASTE SUPORTE CUBA ACUSTICA,02-01-08-002,02,01,08,002
10409717533,04.MP.N.71013,#COMPRESSOR SCROLL R22 75000BTU TRI 380V PANASONIC CSB453H9A FT160J/L,03-01-02-002,03,01,02,002
10409717595,05.MP.N.71114,CONDENSADORA FT60 V1,03-01-02-001,03,01,02,001
10409717579,05.MP.N.71106,CONDENSADORA FT100 V1,03-02-02-001,03,02,02,001
10409717593,05.MP.N.71113,CONDENSADORA FT40 V1,03-02-02-001,03,02,02,001
10810940745,PP.11083,FELTRO PREPARADO CIRCUNFERENCIA 35CM,02-02-08-002,02,02,08,002
10810941242,PP.11085,FELTRO PREPARADO 110 X 51 CM,02-02-08-002,02,02,08,002
10409717699,04.MP.N.90307,CHICOTE COMPRESSOR FT100F 019,01-03-13-001,01,03,13,001
10409717707,04.MP.N.90311,CHICOTE COMPRESSOR FT120B 043,01-03-13-001,01,03,13,001
10409717723,04.MP.N.90319,CHICOTE COMPRESSOR FT60/80F 035,01-03-13-001,01,03,13,001
10409717695,04.MP.N.90305,CHICOTE COMPRESSOR FH240J 036,01-03-13-001,01,03,13,001
10409717697,04.MP.N.90306,CHICOTE COMPRESSOR FT100B 018,01-03-13-001,01,03,13,001
10409717713,04.MP.N.90314,CHICOTE COMPRESSOR FT20/25/40 012,01-03-13-001,01,03,13,001
10409717529,04.MP.N.71011,#COMPRESSOR SCROLL R22 60000BTU TRI 380V PANASONIC CSB373H9A FT100J,03-02-06-002,03,02,06,002
10409717527,04.MP.N.71010,#COMPRESSOR SCROLL R22 60000BTU TRI 220V PANASONIC CSB373H6B FT100F/H,03-02-06-002,03,02,06,002
10409717565,04.MP.N.71029,#COMPRESSOR SCROLL R22 48000BTU TRI 380V PANASONIC CSB303H9A FT80J/L,03-02-06-001,03,02,06,001
10409717563,04.MP.N.71028,#COMPRESSOR SCROLL R22 48000BTU TRI 220V PANASONIC CSB303H6B FT80F/H,03-02-06-001,03,02,06,001
10437794413,04.MP.I.80117,#COMPRESSOR DC INVERTER R32 57526BTU 43-200V MITSUBISHI LNB53FCFMC FTi125D,03-01-14-001,03,01,14,001
10743184673,03.MP.N.50215,PAINEL FRONTAL N03.3.0 FT160 ABS PRETO,02-01-01-002,02,01,01,002
10706234953,03.MP.N.50322,TAMPA SUPERIOR VENTILADOR N03.3.1 FT160 ABS PRETO FOSCO,02-03-01-001,02,03,01,001
10706234953,03.MP.N.50322,TAMPA SUPERIOR VENTILADOR N03.3.1 FT160 ABS PRETO FOSCO,02-02-01-001,02,02,01,001
10706234953,03.MP.N.50322,TAMPA SUPERIOR VENTILADOR N03.3.1 FT160 ABS PRETO FOSCO,02-03-01-002,02,03,01,002
10706234953,03.MP.N.50322,TAMPA SUPERIOR VENTILADOR N03.3.1 FT160 ABS PRETO FOSCO,02-02-01-002,02,02,01,002
10743206477,03.MP.N.50216,PAINEL FRONTAL N03.3.1 240 FT240 ABS PRETO,02-01-03-002,02,01,03,002
10810940945,PP.11084,EVA 8MM PREPARADO CIRCUNFERENCIA 36CM,02-02-08-001,02,02,08,001
10409717183,03.MP.N.50200,OBSOLETO - PAINEL FRONTAL N03.0.0 FT160 ABS BRANCO,02-01-17-002,02,01,17,002
10409717191,03.MP.N.50205,OBSOLETO - PAINEL FRONTAL N03.0.1 240 FT240 ABS BRANCO,02-03-15-002,02,03,15,002
10409717214,03.MP.N.50314,OBSOLETO - TAMPA SUPERIOR VENTILADOR N03.0.0 FT160 ABS BRANCO,02-01-17-002,02,01,17,002
10409717212,03.MP.N.50313,OBSOLETO - TAMPA SUPERIOR VENTILADOR N02.0.0 FT80 ABS BRANCO,02-03-14-001,02,03,14,001
10409717165,03.MP.N.50000,BASE N01.0.0 FT40 ABS BRANCO,02-03-17-002,02,03,17,002
10409717185,03.MP.N.50202,PAINEL FRONTAL N01.0.0 FT40 ABS BRANCO,02-03-17-002,02,03,17,002
10409717173,03.MP.N.50006,BASE N08.3.0 FT50/FTi55 POLIETILENO PRETO (ROTOBRASIL C800344FVPT),02-01-22-001,02,01,22,001
10641747558,03.MP.N.50320,PAINEL FRONTAL VENTILADOR N08.3.0 FT50 ABS PRETO FOSCO,02-03-22-002,02,03,22,002
10467715989,03.MP.N.50316,OBSOLETO TAMPA SUPERIOR VENTILADOR N03.0.1 FTi BR 115 145 ABS BRANCO,02-03-15-001,02,03,15,001
10485147719,03.MP.I.80034,TAMPA PAINEL LATERAL DIREITO SOLAREAST N09 N10 N11 32201001000179,02-01-08-001,02,01,08,001
10409717179,03.MP.N.50106,GRADE VENTILADOR N02 580MM FERRO ZINCADO FT80,01-02-01-001,01,02,01,001
10409717626,03.MP.I.80040,HELICE 3 PAS FTi55 PLASTICO N10.3.0 SOLAREAST 455*151 13110002001368,01-01-07-002,01,01,07,002
10437794560,03.MP.I.80042,HELICE 3 PAS FTi35 PLASTICO N09.3.0 SOLAREAST 429*119 13110002001369,01-01-07-002,01,01,07,002
10429715334,03.MP.I.80041,HELICE 3 PAS FTi125 PLASTICO N11.3.0 SOLAREAST 560*139 13110002001370,01-01-07-002,01,01,07,002
10409717434,04.MP.N.62020,VISOR IHM MTZ - TOUCH DO CONJUNTO MTZ1273N/P706,01-01-13-002,01,01,13,002
10409717223,04.MP.I.60000,CHAVE COMUTADOR KNOB 2NA - 3 Position Selector Pushbutton CB2-ED33 2N/O BlackSwitch,01-05-19-002,01,05,19,002
10409717495,05.MP.N.70404,"ORIFICIO CALIBRADO 1 FURO X 3,00MM CAPILAR FT60/FT80",01-02-19-M01,01,02,19,M01
10807612971,05.MP.N.70412,"ORIFICIO CALIBRADO 1 FURO X 2,00MM",01-02-19-M01,01,02,19,M01
10409717503,05.MP.N.70408,"ORIFICIO CALIBRADO 1 FURO X 1,50MM METADE DELE 2,00MM CAPILAR FT25 FH40",01-02-19-M01,01,02,19,M01
10409717489,05.MP.N.70401,"ORIFICIO CALIBRADO 1 FURO x 1,50MM CAPILAR FT20",01-02-19-M01,01,02,19,M01
10409717493,05.MP.N.70403,"ORIFICIO CALIBRADO 3 FUROS x 1,50 MM CAPILAR FH100/240 FT160/180(R32)",01-02-19-M01,01,02,19,M01
